"[-3.0152683720908726, -0.5635071807469672, 0.0, 0.0, -1.9009804864072155, 1.2548180029329714, -1.960258835544792, -1.184320994691035]","[0.8034310672285265, 0.0, -0.9523598680619259, 0.9891891857650457, 0.0, -0.10103969132670443, 0.0, -0.7779710667089716]","[-0.1752641681588507, 0.4242946234253395, 0.0, -1.1037308133256527, 0.0, 0.10103969132670443, -0.5728186603746082, -0.4659833404252538]","[0.7751074488384546, 0.49623249085191645, 0.9523598680619259, 0.0, 0.0, 0.0, -0.25376278048720735, 0.318413638036958]","[-1.5256732186651512, -1.8318309536033865, 0.0, 0.9972640372129007, 0.0, 0.0, -1.1312889792705647, -0.8214706593122969]","[0.0, -0.397450935843338, 0.0, 0.0, 0.9837430167054348, 0.0, -0.2827324380802736, -0.28101970582599733]","[-0.6583212442863982, 0.0, -0.6014705087354439, 0.0, 0.2417927900385397, 0.248040116946612, -0.647152760374226, -0.38318891408010813]","[1.3500633966638311, 0.6075601928367007, 0.0, -0.9972640372129007, 0.0, -0.8410007929578569, -1.6061285287173916, -1.105700760991283]","[0.0, 0.0, 0.0, 0.9615951895947017, 0.0, -0.9874398628379168, -0.856888862214177, -0.844380657205221]","[0.7212432644769926, 0.9569905324291383, 0.0, -1.0, -0.4936034254914583, 0.1669720932943335, -0.5628439469743398, -0.2907285688466459]","[-0.7212432644769926, 0.7190437679164248, 0.0, 0.0, 0.4936034254914583, 1.164429013571194, -1.1864357266739205, -0.6454516401735759]","[0.7212432644769926, -0.19080132369111524, -0.4700359138583323, 0.0, 0.0, -1.5467340660204556, -1.1842916490399489, -0.9582321944361922]","[-0.7212432644769926, -1.4852329766544479, 0.4700359138583323, 0.038404810405298306, 0.0, 0.3823050524492615, 2.937104947697236, 2.1419308919032005]","[-0.5693432816204123, -0.6075601928367007, 0.0, 0.9972640372129007, -1.2255358067439746, 1.6614685625014403, 2.422938213839572, 2.4297674663203566]","[0.0, 0.9325130692315504, -1.819660112501051, -1.9940742688259032, 0.9837430167054348, -1.123809290996391, 0.5658035038379268, 0.3893733375305999]","[1.4032743479081304, 0.9397488866848853, -1.331482085702845, -0.8612546912933468, 0.0, 0.13370506955956785, -1.1837279946009716, -0.7925954867660892]","[1.4048788975336883, 1.8971024678513295, 0.9214718124729036, -0.13497887031168787, -0.9837430167054348, -0.9897898760809412, -1.1389133783935534, -0.4330328614317409]","[-0.7702837977127714, -1.24331715290187, 0.41001027322994155, 0.9962335616050346, 1.2255358067439746, 1.3032873905695865, -0.9028003636167625, -1.826330695337134]","[0.6658842599570249, 0.7349461466781939, -0.8847097465119482, -0.04159457879229578, 0.0, -0.9848618555532624, -1.1152182603329948, -1.1030934752431847]","[0.0, 0.0, 0.8847097465119482, -1.0, 0.0, -0.5983814476739582, -1.6542426073053065, -1.6105580040701]","[0.0, -0.18110377727625604, 0.48156390219165246, 1.0415945787922958, 0.0, 0.21607639522469668, -0.8388614699001664, -1.3063718257298547]","[-0.6658842599570249, -1.1246137853965088, -1.6619037896906015, -0.9962335616050346, -0.4936034254914583, -0.4892421282353041, -1.4390805879200883, -1.6422138060171108]","[-0.6345950998209169, -0.1107702762748346, 0.0, 0.0, 0.0, 0.5451402684232036, -2.418332126343458, -2.0567243792877434]","[-1.1611768376716185, -0.9706136340735974, 0.63014581273465, -0.045361017187261155, 0.0, -2.2348858113074783, -3.400642990773491, -2.798221889672078]","[3.752761077277899, 0.9983700113935434, -0.63014581273465, 0.045361017187261155, -0.17409764535292016, -3.1618661167089783, -8.235175942918502, -12.482384946987821]","[1.8075252568033804, 0.573318860418329, -1.4559962546824696, -1.558528036682123, -1.184718294492801, -4.443571995670503, -8.045500165824201, -9.551463125393155]","[-2.178618916673731, 1.2483580035409325, 1.3048540564785736, 2.1750708091854634, 0.9130288521349241, -1.1778771332151123, -6.205590608871553, -5.858041912585065]","[1.9977311510444515, 0.9592188054056052, 0.44677233919089687, 1.1443446851750956, 1.3230391253648657, -3.20876424892041, -2.311762144608984, -4.079318911777861]","[-0.927692435816251, 0.6622585068990752, 0.4746994732820067, -1.4044942238743179, 0.9075691733645392, -1.2449680873577975, -3.0373443051525157, -5.521762434098818]","[-0.8712746935723032, -0.8796502716098864, 0.0, 0.8048013647423229, 0.6304381453714125, 0.8509231538888571, -0.3088615514398185, -0.8236035144228993]","[0.0, -0.46664848447589335, 0.0, -0.8048013647423229, 0.2977924940822092, -0.5129347332930649, -0.6790258623768892, 0.018226218984523257]",1
"[-1.3838002914506582, 0.0, 0.2797937638205372, 0.0, 0.09901951359278449, 0.026305671439899925, 0.6572910662383151, -0.23058157072730978]","[0.5630656983301456, 0.0, 0.9523598680619259, 0.18871762616042886, -0.09901951359278449, -1.0261490666350142, 0.0, -0.3225093734725988]","[-0.5630656983301456, -0.5297611124061525, 0.0, -0.9723471872733533, 0.0, 1.999692189330922, -0.0108989497473857, 0.5868800125188329]","[0.5630656983301456, 0.5297611124061525, -1.232153631882463, 0.7836295611129245, 1.0, -0.9998487941358079, 0.0, -0.5282942887766922]","[0.0, 0.0, 0.0, 0.18871762616042886, -1.0, 0.9998487941358079, -0.3105579544881749, -0.6545315726341983]","[0.0, 0.0, 0.2797937638205372, -0.18871762616042886, 0.0, 0.0, -0.012710202820883865, -0.552976443273991]","[0.0, -0.5297611124061525, 0.0, 0.18871762616042886, 0.0, -0.9735431226959079, -0.6460369029825301, -1.488939584894183]","[0.0, 0.5297611124061525, -0.5660646670789458, 0.0, 0.0, 0.04381584492454493, -0.30469254054223427, -0.3765148515851422]","[-0.1478464616617341, -0.5297611124061525, 0.5660646670789458, 0.0, 0.0, -0.04381584492454493, -0.03640923116414285, -0.6925466668165257]","[-0.6473755722080128, 0.0, 0.3508893593264819, -0.9723471872733533, 0.09901951359278449, -0.9547773551569847, 0.0, -0.5923892226988414]","[0.6473755722080128, 0.0, -1.2953000892803743, 0.0, 0.9837430167054348, -0.044596666752212855, -0.32421086361082985, -0.704588226504768]","[0.0, 0.0, 0.37834606287494665, 0.2797937638205372, 0.0, 0.10697248598519593, -0.971280526011455, -1.5305621536170406]","[-0.7257019857158546, -1.3624799033081363, 0.44691811254709535, 0.9523598680619259, -0.9837430167054348, -0.9974126746238454, -1.0294750156283357, -2.7212034777996905]","[1.48474834219404, 0.4700359138583323, -0.3234084704079656, -0.6014705087354439, 0.28614529354171925, 3.0698555954625846, -1.3328359383304615, -3.40657190661733]","[0.7873295964481049, 0.41640786499873883, -0.8928471167489409, -2.1833461736080313, -2.222887146966124, -7.058496061596884, 2.581027022977395, -12.615535413461771]",1
"[-1.3891831989859398, -0.8319286762513425, 0.0, 0.0, -1.0, 2.0, 0.3127519920040953, 0.16590735594985517]","[-0.5297611124061525, -0.19088894902858833, 0.25980644460910973, 0.0, 0.09901951359278449, -1.0, -0.31636458907908604, 0.0806582308605357]","[0.0, -0.620499351813308, -0.9523598680619259, 0.0, -1.0990195135927845, 0.0, -0.0033619231796819804, 0.2574177615650797]","[0.5297611124061525, 0.0, -0.2797937638205372, 0.0, 1.0, 0.008332754709989842, 0.0033619231796819804, 0.23952288518401588]","[0.3426179583774438, 0.8113883008418963, 0.2797937638205372, 0.0, 0.0, 0.9998634159685835, 0.31461119392601233, 0.4773733716849904]","[0.0, 0.0, -0.2797937638205372, 0.0, 0.0, -1.0081961706785734, -0.31461119392601233, 0.1302567636726053]","[-0.8723790707835963, 0.0, 1.232153631882463, 0.0, 0.0, 1.0, -0.3162537573857662, 0.26715247485293503]","[0.8723790707835963, 0.0, -0.9523598680619259, 0.0, 0.09901951359278449, -0.9916672452900102, 0.005204837534222406, 0.11482997063725975]","[0.0, 0.0, -0.9444107299538924, -0.9723471872733533, 0.9837430167054348, 0.0, -0.010467360399971426, 0.3114131781836136]","[0.4995144622403469, -0.5470507783681491, 0.6646169661333552, 0.9723471872733533, -1.0827625302982193, 0.0, -0.6186898507347109, 1.099376774120202]","[0.8601779741233511, 0.8601779741233511, 0.0, -0.18871762616042886, 1.0, 1.024445323958524, -0.3247607991506385, 1.2675125506120821]","[0.8754845034029017, 1.3397336999758807, 0.0, -0.9874213773694667, 0.0, -0.9994539994539764, -0.29248043692042813, 1.7158640664154063]","[0.0, 0.0, -3.149772419560094, -3.1101399224590214, 0.0, -2.954431307893195, 0.0006527206795396978, 4.48130052849487]","[6.409399821439251, 5.339259305409779, -1.219544457292887, -0.9931273898388682, 8.035668847618199, -4.041170346616866, -0.3273253529119131, -15.830125575440036]","[-0.5620805038475254, -0.9631788341412033, 1.0553851381374173, -0.06225774829854913, 0.10646677611275202, 2.044034990977167, -1.5466420937386118, 1.2527177245680718]","[0.0, 0.9631788341412033, -0.9931273898388682, -1.0, -1.1037308133256527, 0.0, 0.9357462801154384, -2.4415022155041584]","[1.8508587528652107, 0.28328425924763323, -0.06225774829854913, 1.0, 0.0, -0.9984882837218052, 0.2653908682326289, 0.007310905846566129]","[-0.9284494224475104, -0.28328425924763323, 0.0, 0.0, 0.11454162756060704, 0.0, -0.3340847965702096, 0.7489439539558305]","[0.9284494224475104, 0.0, -0.9289321881345245, -1.0, -2.107585420778644, 0.0, 0.0166793861995842, -0.25409050755465046]",1
"[-0.029386365926402647, 0.16849867332896906, 5.158214325925003, 4.885415171315921, -13.248287590894659, -1.2568679309212314, 3.7127023200149267, 7.822384642508155]","[0.0, -0.395688135462418, -0.9675626258616017, 0.0, -1.0, 0.0, -0.0003077684513357326, 0.5760091857906389]","[0.49285568453590045, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, -0.4904150245330072]","[0.864704066149919, 0.395688135462418, -0.22141436349243016, 0.0, 0.0, -0.024581907989940532, 0.0, -0.08559416125763164]","[-1.3575597506858195, -0.8885438199983184, 1.1889769893540318, 0.0, 0.0, 0.024581907989940532, 0.6254770048231535, 0.5829067926057121]","[0.0, 0.49285568453590045, 0.0, 0.0, 0.0, -1.024445323958524, 0.3128597601407961, 0.015834405721989242]","[0.0, 0.0, 0.0, -0.9851851730974897, 0.0, 0.9998634159685835, 0.6258688648520092, 0.5068597488574937]","[0.4642491965729789, 0.0, -1.1889769893540318, 0.9851851730974897, 0.0, 0.0, 1.2463842312210858, 0.6729005740004652]","[-1.3087547751694686, -1.0916362176791736, 0.0, -0.7637708096050595, -1.0, -2.9737236564909395, 1.860939840757922, -0.32497891777691734]","[1.8722619559164357, 1.2905865460974049, -1.960795430206062, -2.857750505673849, 3.280109889280518, -0.31099375554038744, 12.119046798980861, -7.357885848291289]","[5.74197227068948, 4.330909532591107, -1.157286708994338, -0.48174599701898124, 5.75829492112478, -3.345174261357151, 17.5268257231227, -18.879799207339516]","[1.2302713519905737, 1.408033482174723, -0.8511551973705709, -0.8511551973705709, -1.3765010207146968, 1.0924084961445573, 1.3172618651558565, -0.5518843035693521]","[0.0, -0.6272405257372036, 0.8511551973705709, 0.8511551973705709, 0.5446518260431006, -0.2439079074983468, -0.29816092523586235, 0.37428840500896854]","[0.0, 0.6272405257372036, 0.5400675187440775, -0.8511551973705709, 0.0, -0.30868421495237897, 0.8656796639268123, -0.29219117388939253]","[0.0, 0.0, -0.5400675187440775, 0.0, 0.0, 0.8402865668186692, -0.9985222507433349, 0.14663816181081302]",1
"[-14.416380943508356, -12.620145326445583, 4.586852892374969, 6.530402696869968, -34.28837943815329, 3.607978145895693, -36.85417331472057, 31.777157373902526]","[-0.5630656983301456, 0.20953469830406135, 0.0, -0.9523598680619259, 0.0, 0.9998634159685835, -0.3249866977671587, 0.2636264194924536]","[0.8540391790445057, 0.0, -0.9444107299538924, 0.0, 0.0, -0.9998634159685835, -0.3109334231735943, 0.5115558665870026]","[0.0, 1.3891831989859398, 1.2953000892803743, -0.2797937638205372, 0.12310562561766059, 0.0, 0.0066918001683689, -0.25836741419314535]","[0.5297611124061525, -1.3891831989859398, -0.3508893593264819, 0.2797937638205372, 0.8768943743823394, 0.024991324504547663, -0.32312387789721697, 0.06823896196004853]","[-0.8207345931205126, 0.8421324206177907, 0.9523598680619259, 0.0, -1.0, -0.024991324504547663, 0.31618146453061513, 0.7667064595457305]","[0.8207345931205126, -0.2643375224737472, -0.9523598680619259, 0.6925534234528161, 1.0, 0.0, -0.30719775862503695, 0.18533841967322928]","[-1.3838002914506582, 0.0, 0.0, 0.0, 0.0, -0.9744441821282237, -0.009248850289168331, 0.3211280021297114]","[0.5630656983301456, 0.2643375224737472, 0.9523598680619259, -0.9723471872733533, -1.0, -0.025414604854049117, 0.0, 0.5159397430374781]","[1.6628670137383033, 1.3789794546194916, -2.1997162577440648, -0.2037918162565422, 1.0, 1.0248501114868205, -0.6317896523528646, 0.8009990741371098]","[0.0, 0.0, 0.9675626258616017, 0.2037918162565422, -1.0, 0.0, 0.31565158110828406, 0.34812255047245344]","[0.0, 0.0, -0.6646169661333552, -0.2037918162565422, 1.0, 0.0, -0.6043182785779919, 1.021185728792119]","[0.0, 0.35668302290676124, 0.6646169661333552, 0.9874213773694667, 0.0, 0.041629104287821406, -0.32811212743466456, 0.8967190028152174]","[0.0, -1.3475241575014714, 0.0, -0.11454162756060704, 0.0, 0.0, -0.6283529352900246, 2.3551463357825924]","[3.0932222282120723, 3.3211901185117476, 0.6690879335523174, -0.9968102316130025, 8.152946437965905, -3.932277793029563, -0.4964713037668247, 1.0580962432495653]","[4.9018469485401965, 3.829842540972482, -1.9930437932180372, -0.9962335616050346, 1.8803499404070028, -3.0578376305248085, -0.4193585110512714, -10.185080271930218]","[-0.898726924228118, -0.6675648808041039, 0.0, 0.13497887031168787, 1.0912191182241902, 2.060424955900963, -0.3367457211499243, 1.0260409422002965]","[0.898726924228118, -0.2956139533370994, 0.0, 0.8612546912933468, 0.0, 0.0, -0.5390249557754458, -1.4973307682228665]","[-0.898726924228118, -0.9597166500204537, 0.9962335616050346, 0.1239304818041429, -2.0888466489788993, -0.9973172331254148, -0.05705411959813489, 0.322782690704571]","[0.0, 0.9597166500204537, 0.0, -1.1201640434091775, 0.0, 0.0, 0.6214270098284658, 0.07248695264971161]",1
"[3.0204508508645773, -0.8911568989297631, 5.126238646504433, 4.835257351187339, -14.027756377319946, 0.0, 3.7668705918962218, 0.050502645762009024]","[1.3891831989859398, 0.8601779741233511, -0.9587492698255922, -0.9976275307547091, 0.12310562561766059, 0.0, 0.305268863491051, 0.0]","[0.8319286762513425, 0.0, 0.0, 0.9976275307547091, 0.9759138879751239, 0.0, 0.028418198628244795, 1.017393376875276]","[-0.8319286762513425, -0.4720396540985696, 0.0, -1.9948915679676098, -0.09901951359278449, -0.08835984925379847, -0.30487641043031033, -0.2558073964078176]","[0.8319286762513425, 0.0, 0.0, 0.9972640372129007, -1.0, 0.08835984925379847, -0.30379770386036853, 0.0]","[-1.6433169770932388, 0.0, 0.0, -0.9972640372129007, 1.0990195135927845, 0.0, -0.2708580171597248, -0.42055724323711274]","[0.8113883008418963, -0.4209296307707113, 0.0, 0.9972640372129007, 0.0, -0.889320277554738, -0.6734642643480697, -0.02569641239509224]","[-0.19088894902858833, 1.8564612789072434, 0.0, -0.9972640372129007, 0.0, -0.5727004290528086, -3.0673759393947506, -1.9798245706532782]","[1.5841511822719454, 0.9397488866848853, -1.9395667190448425, 0.11454162756060704, 5.196610627394216, -6.119307836622475, -9.658265047613128, -10.74214605421389]","[1.2344383805005208, 0.4113325372658281, -0.3481952907058403, -0.6229823518242377, 1.0180783579977604, -1.9068023365833824, -16.186748433116755, -18.4829384511294]","[-1.4390889145857741, -1.4097025486593715, 0.8928471167489409, 2.3361046611768383, 0.8928471167489409, -8.248176309885416, -4.3284697192356845, -10.302014091958881]","[0.029386365926402647, -0.3860693888331639, -0.5446518260431006, -1.4124447002447962, -1.3899017893417334, 0.0, 1.6825273888541474, -2.1388336044475267]","[1.2189012249682563, 0.5613335569920146, 0.0, -0.6473755722080128, -0.5210236854049679, 1.4140409183538907, -0.6655115154539146, -1.1198788627144296]","[0.9870964707766845, 0.2882051504506471, -0.48156390219165246, 0.0, -2.2333723926884517, -6.344154225926914, 1.1045173663271655, -2.224822854123431]","[0.0, 0.0, -0.8847097465119482, 0.0, 0.0, -0.7259248347644558, 0.038547143549941154, -0.22094994403705925]",1
"[0.35668302290676124, 0.0, 0.0, 0.0, -1.0, 0.08979669049039529, -0.02286981005507016, 0.10114713686365917]","[-0.35668302290676124, 0.0, 0.0, 0.0, 0.0, 0.9952743267019244, -0.3068937601981361, 0.0]","[0.0, 0.8885438199983184, 0.7163505545409095, 0.0, 0.0, 0.0, 0.000992801749902128, 0.0]","[0.0, -0.8885438199983184, 0.0, 0.0, 0.0, 0.0, 0.30590095844823395, 0.1844161863696172]","[0.0, 0.0, 0.0, 0.9976275307547091, 0.0, -1.0850710171923197, 0.32739941186828503, 0.03965173525023147]","[0.8495387074426617, 0.4642491965729789, 0.0, -0.8911607546419571, 1.0, 0.9967111679385212, 0.020193502191631296, 0.0]","[-1.6814673836940042, -1.3397336999758807, -0.9761569991500192, -0.10646677611275202, 0.0, -0.9967111679385212, -0.021777109911027992, 0.7676001102325358]","[0.0, -1.359692436363698, 0.9761569991500192, 0.0, 0.0, 0.9967111679385212, -0.5377405840726937, 0.6987509701781107]","[0.0, 0.8876527822651283, -0.9761569991500192, -0.035668847618198996, 0.09901951359278449, -0.9069144774481259, -0.6255366619657394, 0.9050896048342167]","[0.8319286762513425, 1.8117733540744503, 0.0, -0.9615951895947017, 0.9837430167054348, 0.10595404914718642, -1.2014303157150437, 0.9757464014352024]","[0.5613335569920146, 0.25579595009637046, 0.0, 0.0, 0.0, 1.4009481403953217, -3.023531141343497, -2.9870379486050354]","[1.2344383805005208, 0.5282424442253095, -0.6925534234528161, 0.11454162756060704, 1.1973473589822987, -4.337609943456464, -4.079904938651836, -5.1269061802852605]","[1.4103443266934335, 0.7517124091053411, 0.0, -0.15294643796590535, 3.4902197249884894, -3.10122178630823, -7.227662310495646, -7.3096379289882805]","[-2.6447827071939543, -0.8892297237251654, 1.2792776365106011, 0.41640786499873883, 1.7596344718726602, -0.3260905193975816, -5.745561310875672, -5.965984179795782]","[1.9003226404575457, 2.2853077780963034, -2.2664844874935177, -2.23606797749979, 3.5945514104554306, -4.046156487340205, -2.4965606349053218, -4.304895316597253]","[-2.0755868086163964, -1.1606939926997946, 0.0, 0.48156390219165246, -0.8601779741233511, 1.782904071907197, -1.0279962736263286, -0.8745346662770999]","[0.662419647027729, -0.13041088712854432, -0.48156390219165246, 0.0, 0.8601779741233511, 0.89253225215991, 0.4702081135217142, 0.16974708359916235]","[0.7472829016316425, 1.1187752416138856, 0.0, 0.0, 1.3683401879388022, -1.3397296521904352, 0.17268106118924464, 0.48099975978612974]","[0.6658842599570249, -1.1187752416138856, -0.8847097465119482, 0.0, -0.49285568453590045, 0.0, 0.1739755278376336, 0.17048426910028525]","[0.7444600667364085, 2.2725851518891496, 0.8847097465119482, -0.48156390219165246, -0.35668302290676124, 0.4471974000305252, -0.1739755278376336, -0.965942605746676]",1
"[-0.44705464275315165, 0.712228031614611, 2.287762009750683, 2.161324176627385, -23.30194339616981, -3.0490228596339506, 24.905715106247584, 19.13772886237473]","[0.44705464275315165, 0.0, -1.232153631882463, -0.18871762616042886, 1.0, -1.038535881287693, 0.29757361798638726, -0.2468207751994953]","[0.0, 0.0, 0.0, 0.18871762616042886, -1.0, 0.0, 0.30011405572305705, -0.007468328581609285]","[0.0, 0.5998432806796039, 0.9723471872733533, -0.18871762616042886, 0.0, -0.023802029184238904, 0.29556821374774245, -0.10601544470225122]","[-1.3475241575014714, 0.0, 0.0, 0.18871762616042886, 0.0, 0.9998760151275761, 0.2955839464797094, -0.4568173463277674]","[0.4720396540985696, 0.0, 0.0, -0.9723471872733533, 0.0, 0.0, 0.29528546139223977, -0.0867901581495687]","[0.4284298606497501, 0.0, -0.9723471872733533, 0.0, 0.09901951359278449, -0.007812023221035247, 0.8850572194276651, -0.64503684002932]","[0.0, 0.6345950998209169, 0.0, 0.0, 0.0, 0.03124237432848531, 1.4708149941158837, -0.3706944536901631]","[-1.6868766099283423, -0.7472829016316425, 0.0, -0.6646169661333552, 0.0, 1.0917182463312542, 1.478785820877249, -1.8665401933515113]","[-0.5482476840421526, -0.48715547886887833, 1.7728187468779701, 1.2953000892803743, 1.2255358067439746, -1.48335031387046, 4.777386440545399, -3.271287427676697]","[1.2063536329836708, 2.442232170303246, 0.8911607546419571, 1.2126704035518951, 0.8865472305912192, -5.450264202884661, 12.724347765240282, -13.743562847254793]","[4.1989082270559965, 1.5663207312079273, -4.216642551980939, -5.668666658234365, 0.4046705549359304, -7.8604279752581405, 21.096921450662634, -26.952738184685174]","[4.297741375612606, -0.11818032586743854, -0.37634731748141803, -0.48174599701898124, -0.3356632165833906, -10.516859653857715, 4.071967605581278, -29.41380457900941]","[-1.020824298928627, -0.9704113122308797, 1.5596934910894493, 3.1180821392004, 9.837132879343173, -1.7989028572923402, 2.978520279505915, -3.558202818585883]","[-1.9762039583713609, -0.4268961939059004, 0.04159457879229578, -0.13497887031168787, -6.919203741438121, -0.9996445708529293, 1.621606913893146, 2.0448434706830056]","[2.976203958371361, 2.2567827965079417, -0.9962335616050346, 0.13497887031168787, 1.9674860334108697, 0.040503580654316806, 0.6997905656781427, -1.850685041431575]","[0.0, 0.0, 0.9962335616050346, -0.13497887031168787, 0.9874213773694667, -1.0401284165595968, -0.8095004438398519, 0.015235612768989881]",1
"[0.5297611124061525, -0.5898311660148305, 0.0, 0.22141436349243016, 0.0, 0.05636005668228705, 0.0, 0.0580263577442679]","[0.0, -0.19088894902858833, 0.0, 0.7637708096050595, 0.0, 0.0, -0.2947211261166416, 0.41018353336295377]","[-0.5297611124061525, 0.7807201150434189, 0.0, -0.9851851730974897, 0.0, 0.0, 0.01656357442671208, 0.2870906177569168]","[0.5297611124061525, -0.5898311660148305, 0.9444107299538924, 0.9851851730974897, -1.0, -1.0551723296263873, -0.27828340154542275, -0.3434337582619662]","[0.8421324206177907, 0.8319286762513425, -0.9444107299538924, 0.0, 0.0, 0.05728092390182127, -0.3126135729321362, 0.38605075967490166]","[-0.2643375224737472, -0.5188014804961405, -0.3029456597282465, -0.9851851730974897, 1.0, 0.0, -0.5891331234675903, 0.17119171801434163]","[0.8113883008418963, 0.8754845034029017, 0.3029456597282465, 0.9851851730974897, 0.0, 1.0702792980242464, -0.5870319942262086, -0.32555124505796584]","[2.21636807647805, 0.8885438199983184, -2.2178669302144876, -1.9674860334108697, -0.9009804864072155, 0.19262379889003967, -1.533864038440015, 0.6422953377210092]","[-0.8231058432346927, 1.0851221410119578, 1.2834966337638694, -0.19803902718556898, 0.0, -0.7335499213540047, -2.9786291610250544, 0.39816707739763046]","[-0.23408778560811427, -0.5345770464245021, -2.7080718659704583, -1.0, 0.28614529354171925, -1.2451301698991202, -4.5645780064127734, -3.476876966477022]","[3.2778939828394478, 1.9569891397853638, -0.8511551973705709, -1.3842268941360913, -0.38516480713450374, -1.814888572038413, -12.122587719949266, -11.33711050826912]","[2.5769676897100666, 3.3736505936382883, 0.8511551973705709, 0.4464846424346405, 2.810249675906654, -5.0653060386377575, -7.03651213587397, -6.150465183506128]","[0.9443042269827728, 0.9284494224475104, -0.9911899364330736, 0.0, -2.1533954264142734, -1.3335027127439432, -1.595227980585868, -5.5138113060317835]","[-1.4090488730115283, -4.848744829177729, 2.1484766454274116, 2.2333723926884517, 0.746269987940468, -9.763342196706859, 3.2604285771456034, -5.987893388847851]","[0.7261129862324935, 2.3541700698953107, -1.939434568012369, -1.0760856836941137, -3.240846577264469, -0.8208862544762638, -0.9675597046513502, -15.279072348622705]",1
"[-0.8048013647423229, -0.23215633553960124, 0.0, 0.0, 1.0990195135927845, 0.9907415344368928, -0.31962346481171267, 0.5359104691250138]","[0.8048013647423229, 0.0, -0.9343702964506182, -0.9614477420808285, 0.9009804864072155, 1.0, 0.00011215132013830953, -0.2065047454858302]","[-0.8048013647423229, 0.0, 0.9343702964506182, 0.0, -1.0, -1.0, 0.32725132139981383, 0.0719847459675691]","[0.0, 0.0, -0.3029456597282465, 0.9614477420808285, 0.0, 1.0, 0.3292000266313124, -0.6754492219552901]","[0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.32540941283264146, 0.05301351254445308]","[0.2601495386992223, 0.0, -0.6314246367223717, 0.3029456597282465, 0.0, 1.0089278597617835, 0.32705933300344725, 0.5693282891721481]","[0.8680602964510662, 0.6473755722080128, -0.3300231053584568, -0.9343702964506182, 0.0, 1.0261490666350142, 0.9731949983536765, 0.5035666710239752]","[-0.8680602964510662, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9736909485364293, -0.46715201237503834]","[0.8680602964510662, 0.0, -0.2422674817249817, 0.0, -1.0, 0.1051015822498158, 0.6477118181117305, 0.12603648819046498]","[0.4700359138583323, 1.4124447002447962, -0.7112060466804309, -0.9214718124729036, 1.0990195135927845, -0.9174073211642266, 1.2693787501059433, -0.9251903318273946]","[-0.3508893593264819, 0.0, -0.9428292351876078, -0.9045858917969447, -0.9759138879751239, 0.09774017383250566, 1.9195629529034761, -0.354994578048462]","[0.9523598680619259, 0.7544306044948019, -0.48174599701898124, 0.0, 0.9759138879751239, -0.7417384349538807, 2.25439565252627, -0.3138567300357522]","[0.7163505545409095, 0.7807201150434189, 0.0, -0.8820141617006101, 0.0, -1.6436266857138122, 2.62086202504058, -0.8526757067271546]","[0.7154753150965547, -0.7807201150434189, -0.06225774829854913, -0.25200807239189515, -0.9759138879751239, 1.1466111750344439, 5.13191223008549, -2.3501602208116026]","[4.202087683298435, 3.5888733604852376, -1.9172374697017807, -1.4071254384738054, 0.349030329381919, -0.04540579241358955, 9.04321017305756, -5.604550874257001]","[1.3801440664169604, 0.20711512664905385, 1.128340020629759, 0.3050796950665209, 4.9618451770570235, -1.1847035519230147, 7.10505066123784, -8.336198628681501]","[1.5880751830862145, 2.5152243605137095, -1.3801506560826775, 0.9075691733645392, -0.48970922205744394, 0.7102433914699233, -4.839213288604569, -0.4563198249478546]","[0.0, 0.0, 2.2313058534532484, -0.3356632165833906, 0.0, 0.8998070326332268, -1.1638145842821928, 0.29460637132481793]","[0.35742503418243743, 0.0, -0.8511551973705709, 0.3356632165833906, -2.23606797749979, 1.8444966321294203, 3.1536675283933846, -1.4223183896122578]",1
